sale_price,year_sold,year_built,lot_area,basement_area,living_area,full_bath,half_bath,bedroom,garage_cars,garage_area,ac,zoning,neighborhood,quality,condition
135000,2008,1976,6500,1127,1127,1,1,3,2,480,Y,Residential_Low_Density,nb_01,average,average
108000,2008,1940,13907,996,996,1,0,3,0,0,Y,Residential_Low_Density,nb_01,average,average
137500,2008,1972,10012,1138,1181,2,0,3,2,588,Y,Residential_Low_Density,nb_01,average,average
147000,2008,1977,9638,1029,1117,1,0,3,2,542,Y,Residential_Low_Density,nb_01,average,average
176000,2008,2005,7024,1132,1132,1,1,2,2,451,Y,Residential_Low_Density,nb_01,average,average
284700,2008,1959,47007,0,3820,3,1,5,2,624,Y,Residential_Low_Density,nb_01,average,good
118000,2008,1955,12108,1440,1440,2,0,4,0,0,N,Residential_Low_Density,nb_01,average,average
96000,2008,1947,8050,0,1137,1,1,4,0,0,Y,Residential_Low_Density,nb_01,average,good
99000,2008,1953,9520,911,930,1,0,2,1,286,Y,Residential_Low_Density,nb_01,average,average
130500,2008,1946,11767,768,1200,1,0,3,1,240,Y,Residential_Low_Density,nb_01,average,average
135000,2008,1954,8172,941,1470,2,0,4,1,548,Y,Residential_Low_Density,nb_01,average,average
135500,2008,1955,16466,816,1393,1,1,3,1,300,Y,Residential_Low_Density,nb_01,average,good
108000,2008,1923,5142,949,1292,1,1,3,1,205,Y,Residential_Low_Density,nb_01,average,good
98000,2008,1925,5604,864,864,1,0,2,0,0,N,Residential_Low_Density,nb_01,average,average
67000,2008,1914,8248,864,864,1,0,2,0,0,N,Residential_Low_Density,nb_01,fair,fair
179500,2008,1939,8400,720,2192,2,1,4,1,240,Y,Residential_Low_Density,nb_11,average,good
136500,2008,1925,8400,1181,1694,2,0,4,2,576,Y,Residential_Low_Density,nb_11,average,average
168000,2008,1921,7290,1228,1424,2,0,2,1,312,Y,Residential_Low_Density,nb_11,good,good
189000,2008,1921,9842,612,2601,3,1,4,2,621,Y,Residential_Low_Density,nb_11,average,average
147500,2008,1914,15564,676,1264,1,0,3,2,400,Y,Residential_Low_Density,nb_05,average,average
115000,2008,1936,10480,1064,1639,1,0,3,1,240,Y,Residential_Low_Density,nb_11,average,average
149000,2008,1931,7200,776,1502,1,1,3,1,270,Y,Residential_Low_Density,nb_05,good,average
188700,2008,1934,11988,715,1660,1,1,3,1,240,Y,Residential_Low_Density,nb_05,average,good
104000,2008,1951,7801,1091,1091,1,0,2,1,344,N,Residential_Low_Density,nb_05,average,average
381000,2008,1935,14100,728,3447,3,1,4,3,1014,Y,Residential_Low_Density,nb_05,good,excellent
311500,2008,1939,15660,798,1954,1,1,3,2,431,Y,Residential_Low_Density,nb_05,good,excellent
263400,2008,1950,12392,832,2161,2,1,3,2,506,Y,Residential_Low_Density,nb_05,good,excellent
236500,2008,1956,26073,1898,1898,2,1,3,2,484,Y,Residential_Low_Density,nb_05,average,average
224000,2008,1954,14778,1296,1640,1,0,3,2,924,Y,Residential_Low_Density,nb_05,average,good
120000,2008,1940,6000,720,1090,1,0,3,1,240,Y,Residential_Medium_Density,nb_06,average,good
55000,2008,1922,3636,796,796,1,0,2,0,0,N,Residential_Medium_Density,nb_06,average,average
120500,2008,1930,5890,816,816,1,0,2,1,432,Y,Residential_Medium_Density,nb_06,average,good
120500,2008,1940,6900,740,778,1,0,2,1,924,Y,Residential_Medium_Density,nb_06,average,average
126000,2008,1967,6000,624,1656,1,1,3,1,288,Y,Residential_Medium_Density,nb_06,average,average
99500,2008,1930,7392,520,912,1,0,2,1,360,Y,Residential_Medium_Density,nb_06,average,good
165500,2008,1958,9000,1151,1955,2,0,4,1,356,Y,Residential_Medium_Density,nb_06,average,average
250000,2008,2004,3811,1594,1646,2,0,2,2,482,Y,Residential_Medium_Density,nb_05,good,average
300000,2008,1996,23730,1840,2032,3,0,3,3,786,Y,Residential_Low_Density,nb_20,good,average
213000,2008,1996,11050,910,1820,2,1,3,3,816,Y,Residential_Low_Density,nb_20,good,average
171000,2008,1977,9880,1096,1118,1,0,3,1,358,Y,Residential_Low_Density,nb_20,average,average
171500,2008,1977,10125,1196,1279,2,0,3,2,473,Y,Residential_Low_Density,nb_20,average,average
228500,2008,1991,9990,1680,1689,2,0,3,2,432,Y,Residential_Low_Density,nb_20,average,average
228950,2008,1965,164660,1499,1786,2,0,3,2,529,Y,Residential_Low_Density,nb_21,average,average
241500,2008,1986,4084,1277,1501,2,0,2,2,512,Y,Residential_Low_Density,nb_21,good,average
294000,2008,2006,11563,1518,1537,2,0,3,3,788,Y,Residential_Low_Density,nb_21,good,average
172500,2008,2006,9802,352,1442,2,1,3,2,400,Y,Residential_Low_Density,nb_21,average,average
167500,2008,2006,9735,384,1394,2,1,3,2,400,Y,Residential_Low_Density,nb_21,average,average
150000,2008,1989,12890,1495,1495,2,0,3,2,438,Y,Residential_Low_Density,nb_21,average,average
184000,2008,1986,12416,1606,1651,2,0,3,2,616,Y,Residential_Low_Density,nb_21,average,average
180000,2008,1986,18265,1256,1256,2,0,3,2,578,Y,Residential_Low_Density,nb_21,average,average
232500,2008,2003,11202,1432,1440,2,0,3,2,467,Y,Residential_Low_Density,nb_21,good,average
195000,2008,1999,7915,1666,1675,2,0,3,2,435,Y,Residential_Low_Density,nb_21,average,average
370000,2008,2005,11447,1964,1964,2,1,3,3,892,Y,Residential_Low_Density,nb_21,good,average
160500,2008,1997,4500,1189,1189,2,0,2,2,392,Y,Residential_Medium_Density,nb_20,average,average
173000,2008,1964,14137,1200,1200,1,0,3,3,850,Y,Residential_Low_Density,nb_20,average,average
124000,2008,1975,4224,1040,1040,1,0,3,2,499,Y,Residential_Medium_Density,nb_02,average,average
115000,2008,1976,2665,264,1304,1,1,3,1,336,Y,Residential_Medium_Density,nb_02,average,average
129500,2008,1976,2665,550,1475,2,0,4,1,336,Y,Residential_Medium_Density,nb_02,average,good
105000,2008,1973,1974,526,988,1,0,2,1,297,Y,Residential_Medium_Density,nb_02,average,good
152500,2008,1968,17979,1113,1160,1,0,3,1,257,Y,Residential_Low_Density,nb_20,average,average
98000,2008,1970,1477,546,1092,2,1,3,0,0,Y,Residential_Medium_Density,nb_02,average,excellent
81000,2008,1972,1890,630,630,1,0,1,0,0,Y,Residential_Medium_Density,nb_02,average,good
113000,2008,1954,21750,988,988,1,0,2,2,520,Y,Residential_Low_Density,nb_20,average,average
128500,2008,1983,6490,816,816,1,0,2,1,264,Y,Residential_Low_Density,nb_20,average,good
119500,2008,1984,6951,876,923,1,0,3,1,264,Y,Residential_Low_Density,nb_20,average,average
130500,2008,1982,6600,816,816,1,0,3,1,264,Y,Residential_Low_Density,nb_20,average,excellent
138000,2008,1982,6600,816,816,1,0,2,2,816,Y,Residential_Low_Density,nb_20,average,good
134500,2008,1982,6600,845,845,1,0,3,1,264,Y,Residential_Low_Density,nb_20,average,average
137500,2008,1984,12395,864,889,1,0,3,2,484,Y,Residential_Low_Density,nb_20,average,average
172000,2008,1969,11075,784,1968,2,1,4,2,530,Y,Residential_Low_Density,nb_20,average,average
167000,2007,1970,10628,1277,1277,1,0,2,2,526,Y,Residential_Low_Density,nb_07,good,average
268000,2007,1970,15865,2217,2217,2,0,4,2,621,Y,Residential_Low_Density,nb_07,good,average
169000,2007,1997,8773,916,1600,2,1,3,2,460,Y,Residential_Low_Density,nb_22,average,average
251000,2007,2000,5330,1494,1652,2,0,2,2,499,Y,Residential_Low_Density,nb_10,good,average
160000,2007,1994,10147,392,1694,2,1,3,2,398,Y,Residential_Low_Density,nb_22,average,average
176000,2007,1995,7875,1237,1253,2,0,3,2,402,Y,Residential_Low_Density,nb_22,good,average
204000,2007,1999,7500,938,2299,3,1,5,2,482,Y,Residential_Low_Density,nb_22,average,average
160000,2007,1992,9556,1168,1187,2,0,3,2,420,Y,Residential_Low_Density,nb_22,good,average
163900,2007,1992,9125,384,1482,2,1,3,2,392,Y,Residential_Low_Density,nb_22,good,average
168000,2007,1993,7655,903,1642,2,1,3,2,392,Y,Residential_Low_Density,nb_22,average,average
170000,2007,1986,3696,1074,1088,1,1,2,2,461,Y,Residential_Low_Density,nb_10,good,average
182000,2007,1988,4740,1166,1179,2,0,2,2,480,Y,Residential_Low_Density,nb_10,good,average
377426,2007,2005,14157,1922,1922,2,0,3,3,676,Y,Residential_Low_Density,nb_10,excellent,average
349265,2007,2005,12328,1149,2541,3,1,4,3,729,Y,Residential_Low_Density,nb_10,good,average
155000,2007,1969,41600,1100,1424,1,1,3,3,828,Y,Residential_Low_Density,nb_22,average,average
319900,2007,2006,8035,1612,1612,2,0,2,2,556,Y,Residential_Low_Density,nb_10,excellent,average
441929,2007,2006,14082,2220,2234,1,1,1,2,724,Y,Residential_Low_Density,nb_10,good,average
182900,2007,1981,12546,1440,1440,2,0,3,2,467,Y,Residential_Low_Density,nb_04,average,good
176000,2007,1981,12090,725,1479,2,1,3,2,484,Y,Residential_Low_Density,nb_04,good,good
213000,2007,1978,12299,1529,1664,2,0,3,2,663,Y,Residential_Low_Density,nb_04,good,average
192000,2007,1979,11339,780,1930,2,1,4,2,481,Y,Residential_Low_Density,nb_04,good,average
190000,2007,1977,11952,808,1969,2,1,3,2,534,Y,Residential_Low_Density,nb_04,good,average
195000,2007,1976,12046,848,2030,2,1,4,2,551,Y,Residential_Low_Density,nb_04,average,average
148000,2007,1978,10395,1032,1032,2,0,3,2,564,Y,Residential_Low_Density,nb_04,average,average
151500,2007,1984,11850,1153,1177,2,0,3,2,495,Y,Residential_Low_Density,nb_04,average,average
197000,2007,1979,11584,539,1725,2,1,3,2,550,Y,Residential_Low_Density,nb_04,good,average
152000,2007,1969,10793,780,1620,2,1,4,2,462,Y,Residential_Low_Density,nb_04,average,average
170000,2007,1971,13001,1625,1220,2,0,2,2,944,Y,Residential_Low_Density,nb_04,average,average
175000,2007,1971,12243,1484,1484,2,0,3,2,487,Y,Residential_Low_Density,nb_04,average,average
197900,2007,1976,12384,793,1935,2,1,3,2,550,Y,Residential_Low_Density,nb_04,good,good
178900,2007,1974,8000,1084,1877,2,1,4,2,488,Y,Residential_Low_Density,nb_04,average,average
139000,2007,1971,10500,372,1109,1,0,3,1,288,Y,Residential_Low_Density,nb_07,average,good
143250,2007,1971,10530,981,981,1,1,3,2,576,Y,Residential_Low_Density,nb_07,average,average
184000,2007,1972,7472,725,1479,1,1,4,2,484,Y,Residential_Low_Density,nb_07,good,excellent
133000,2007,1970,7920,914,914,1,0,3,1,368,Y,Residential_Low_Density,nb_07,average,average
119500,2007,1971,9758,950,950,1,0,3,1,280,Y,Residential_Low_Density,nb_07,average,average
123000,2007,1971,8294,858,872,1,0,3,4,480,Y,Residential_Low_Density,nb_07,average,average
128000,2007,1961,17199,914,914,1,0,2,1,270,Y,Residential_Low_Density,nb_07,average,good
120500,2007,1971,9000,864,864,1,0,3,2,528,Y,Residential_Low_Density,nb_07,average,average
155000,2007,2001,4113,1337,1337,2,0,2,2,511,Y,Residential_High_Density,nb_07,average,average
177000,2007,1997,10943,1405,1337,2,0,2,2,522,Y,Residential_High_Density,nb_07,average,average
113500,2007,1973,2205,525,1092,1,1,3,1,264,Y,Residential_Medium_Density,nb_09,average,average
113000,2007,1973,1890,672,1218,1,1,3,1,264,Y,Residential_Medium_Density,nb_09,average,average
113700,2007,1973,2058,672,1218,1,1,4,1,264,Y,Residential_Medium_Density,nb_09,average,average
106000,2007,1970,2016,630,1302,2,1,3,2,440,Y,Residential_Medium_Density,nb_09,average,average
128000,2007,1976,4928,1078,958,2,0,2,2,440,Y,Residential_Low_Density,nb_18,average,average
155000,2007,1976,2308,804,1548,2,1,3,2,440,Y,Residential_Low_Density,nb_18,average,average
142500,2007,1978,2304,1061,1055,2,0,2,1,319,Y,Residential_Low_Density,nb_18,good,good
129250,2007,1966,7150,988,988,1,0,3,1,360,Y,Residential_Low_Density,nb_07,average,average
450000,2007,2005,15431,1994,2046,2,1,2,3,878,Y,Residential_Low_Density,nb_03,excellent,average
380000,2007,2006,13693,2153,2643,2,1,3,3,694,Y,Residential_Low_Density,nb_03,excellent,average
317000,2007,2004,9591,1143,2473,2,1,4,3,852,Y,Residential_Low_Density,nb_03,good,average
342000,2007,2004,13069,1706,2956,2,1,5,3,916,Y,Residential_Low_Density,nb_03,good,average
354000,2007,2004,12099,1136,2468,2,1,4,3,872,Y,Residential_Low_Density,nb_03,good,average
285000,2007,2003,11999,1181,2374,2,1,4,3,656,Y,Residential_Low_Density,nb_03,good,average
194700,2007,2005,7577,1362,1362,2,0,2,2,460,Y,Residential_Low_Density,nb_03,average,average
200000,2007,2005,3903,1302,1302,1,1,1,2,631,Y,Residential_Low_Density,nb_03,average,average
209500,2007,2006,4590,1554,1554,2,0,2,2,627,Y,Residential_Low_Density,nb_03,good,average
202500,2007,2006,6442,1370,1370,2,0,2,2,484,Y,Residential_Low_Density,nb_03,good,average
280000,2007,2005,7841,1577,1577,2,0,2,2,564,Y,Residential_Low_Density,nb_03,excellent,average
176000,2007,2005,10237,768,1536,2,1,3,2,400,Y,Residential_Low_Density,nb_22,average,average
203000,2007,2005,12216,1326,1326,2,0,3,2,388,Y,Residential_Low_Density,nb_22,average,average
226500,2007,2003,3621,1406,1589,2,0,2,3,630,Y,Residential_Low_Density,nb_14,good,average
215000,2007,2004,11796,847,1959,2,1,4,2,434,Y,Residential_Low_Density,nb_22,good,average
183500,2007,2004,8244,840,1720,2,1,3,2,440,Y,Residential_Low_Density,nb_22,good,average
165500,2007,2003,11950,384,1394,2,1,3,2,400,Y,Residential_Low_Density,nb_22,good,average
219500,2007,2002,8740,854,1995,2,1,4,2,435,Y,Residential_Low_Density,nb_22,good,average
175000,2007,1999,7917,953,1647,2,1,3,2,460,Y,Residential_Low_Density,nb_22,average,average
170000,2007,2000,9967,384,1430,2,1,3,2,400,Y,Residential_Low_Density,nb_22,good,average
162000,2007,2003,7750,660,1320,2,1,3,2,400,Y,Residential_Low_Density,nb_22,good,average
185000,2007,1999,9649,941,1644,2,1,3,2,460,Y,Residential_Low_Density,nb_22,average,average
384500,2007,1997,12191,1779,2551,2,1,4,3,925,Y,Residential_Low_Density,nb_19,good,average
248000,2007,2000,11000,969,2285,2,1,4,3,648,Y,Residential_Low_Density,nb_19,good,average
466500,2007,2001,11400,2633,2633,2,1,2,3,804,Y,Residential_Low_Density,nb_19,excellent,average
410000,2007,1998,10557,1408,3078,2,1,4,3,806,Y,Residential_Low_Density,nb_19,excellent,average
322500,2007,1998,11002,1389,2582,2,1,4,3,758,Y,Residential_Low_Density,nb_19,good,average
252000,2007,1998,10790,1066,2385,2,1,4,3,600,Y,Residential_Low_Density,nb_19,good,average
755000,2007,1994,21535,2444,4316,3,1,4,3,832,Y,Residential_Low_Density,nb_19,excellent,average
269790,2007,1996,9920,1117,2013,2,1,3,2,455,Y,Residential_Low_Density,nb_19,good,average
315750,2007,1996,11787,1379,2398,2,1,3,3,834,Y,Residential_Low_Density,nb_19,good,average
430000,2007,1992,12692,3200,3228,3,0,4,2,546,Y,Residential_Low_Density,nb_19,good,average
263000,2007,1992,11762,1105,2202,2,1,4,2,517,Y,Residential_Low_Density,nb_19,good,average
282922,2007,2007,15256,1485,1464,2,0,3,3,754,Y,Residential_Low_Density,nb_12,good,average
255000,2007,2006,13501,1623,1636,2,0,3,3,865,Y,Residential_Low_Density,nb_12,good,average
227000,2007,2006,10000,1588,1588,2,0,3,3,825,Y,Residential_Low_Density,nb_12,good,average
260000,2007,2005,8847,1538,1538,2,0,3,2,484,Y,Residential_Low_Density,nb_12,good,average
249000,2007,2005,8251,1494,1506,2,0,3,2,672,Y,Residential_Low_Density,nb_12,good,average
307000,2007,2004,10084,1686,1694,2,0,3,2,636,Y,Residential_Low_Density,nb_12,good,average
221300,2007,2006,8778,1302,1830,2,1,3,3,859,Y,Residential_Low_Density,nb_12,good,average
147000,2007,2006,7500,1143,1143,1,1,3,0,0,Y,Residential_Low_Density,nb_24,good,average
149000,2007,2003,12450,1094,1094,1,0,3,2,576,Y,Residential_Low_Density,nb_24,average,average
181000,2007,2006,7441,1461,1486,2,0,3,2,566,Y,Residential_Low_Density,nb_24,good,average
201000,2007,1994,8462,928,1721,2,1,3,2,471,Y,Residential_Low_Density,nb_24,average,average
191750,2007,1993,11613,864,1820,2,1,3,2,492,Y,Residential_Low_Density,nb_24,average,average
179200,2007,1992,8012,1575,1575,2,0,2,2,529,Y,Residential_Low_Density,nb_24,average,average
128000,2007,1980,8012,630,1266,1,1,2,1,283,Y,Residential_Low_Density,nb_24,average,average
144000,2007,1977,8400,0,2020,2,0,4,2,630,Y,Residential_High_Density,nb_24,average,average
120750,2007,1977,6285,894,894,1,0,2,1,308,Y,Residential_Low_Density,nb_17,average,average
132500,2007,1963,8480,970,970,1,0,2,2,624,Y,Residential_Low_Density,nb_17,average,average
132000,2007,1962,7420,1057,1057,1,0,3,2,576,Y,Residential_Low_Density,nb_17,average,average
132500,2007,1962,7758,999,999,1,0,3,1,264,Y,Residential_Low_Density,nb_17,average,good
143900,2007,1962,13673,1140,1696,1,1,3,1,349,Y,Residential_Low_Density,nb_17,average,average
145000,2007,1968,7476,1040,1040,1,1,3,2,686,Y,Residential_Low_Density,nb_17,average,good
300000,2007,1990,19522,1223,2503,2,1,3,2,564,Y,Residential_Low_Density,nb_15,good,average
294000,2007,1974,17542,1192,2167,2,1,3,2,518,Y,Residential_Low_Density,nb_15,good,good
171000,2007,1975,16647,1390,1701,2,0,3,2,611,Y,Residential_Low_Density,nb_17,average,average
285000,2007,1992,10678,1683,2872,2,1,4,2,541,Y,Residential_Low_Density,nb_19,good,average
279700,2007,1994,9466,1494,1494,1,1,1,2,478,Y,Residential_Low_Density,nb_15,good,average
194000,2007,1978,16157,1360,1432,1,1,2,2,588,Y,Residential_Low_Density,nb_15,average,good
181500,2007,1976,9600,1262,1262,2,0,3,2,460,Y,Residential_Low_Density,nb_15,average,good
373000,2007,1981,17778,2461,2497,2,0,2,2,676,Y,Residential_Low_Density,nb_15,good,average
190000,2007,1977,18890,1361,2620,2,2,4,2,600,Y,Residential_Low_Density,nb_17,average,average
162500,2007,1969,8723,973,1082,1,0,3,2,480,Y,Residential_Low_Density,nb_04,average,average
164000,2007,1968,11700,1295,1295,1,1,3,2,528,Y,Residential_Low_Density,nb_04,average,average
185000,2007,1972,11358,1124,1610,2,0,3,2,515,Y,Residential_Low_Density,nb_04,good,good
255000,2007,1993,10530,1148,2075,2,1,3,2,473,Y,Residential_Low_Density,nb_04,good,average
158500,2007,1966,10738,1093,1093,2,0,3,2,484,Y,Residential_Low_Density,nb_04,average,good
127000,2007,1967,8050,949,1107,1,0,3,1,308,Y,Residential_Low_Density,nb_07,average,average
143000,2007,1967,10355,1214,1214,2,0,3,1,318,Y,Residential_Low_Density,nb_07,average,average
156000,2007,1965,10289,1073,1073,1,1,3,2,515,Y,Residential_Low_Density,nb_07,average,good
119000,2007,1964,10624,1728,1728,2,0,6,1,352,Y,Residential_Low_Density,nb_07,average,average
103000,2007,1964,10899,0,1224,2,0,2,3,530,N,Residential_Low_Density,nb_07,average,average
126500,2007,1960,8892,1065,1065,1,1,3,2,461,Y,Residential_Low_Density,nb_07,average,average
120000,2007,1958,7535,912,912,1,0,2,1,297,Y,Residential_Low_Density,nb_07,average,good
140500,2007,1961,14357,864,1187,1,0,2,2,440,Y,Residential_Low_Density,nb_07,average,average
137500,2007,1961,8243,964,964,1,0,3,2,784,Y,Residential_Low_Density,nb_07,average,good
161000,2007,1965,9200,1042,1042,2,0,3,2,440,Y,Residential_Low_Density,nb_07,average,average
147000,2007,1964,11382,1130,1374,1,0,3,1,286,Y,Residential_Low_Density,nb_07,average,average
200000,2007,1959,22002,1592,1652,1,1,3,2,510,Y,Residential_Low_Density,nb_07,average,good
181900,2007,1960,14585,1144,1429,1,0,3,2,572,Y,Residential_Low_Density,nb_07,average,average
150750,2007,1959,7388,1063,1327,1,0,3,2,624,Y,Residential_Low_Density,nb_07,average,average
101800,2007,1962,9842,0,1224,2,0,2,2,462,Y,Residential_Low_Density,nb_07,average,average
124000,2007,1950,8280,932,932,1,0,2,1,306,Y,Residential_Low_Density,nb_07,average,average
138500,2007,1940,12172,822,908,1,0,2,2,512,Y,Residential_Low_Density,nb_07,average,good
39300,2007,1946,5000,0,334,1,0,1,0,0,N,Residential_Low_Density,nb_23,poor,fair
64500,2007,1946,5000,666,666,1,0,2,0,0,N,Residential_Low_Density,nb_23,fair,fair
64000,2007,1945,3500,370,670,1,0,2,0,0,N,Residential_Low_Density,nb_23,fair,average
112000,2007,1958,5175,808,808,1,0,2,1,308,Y,Residential_Low_Density,nb_23,average,good
165000,2007,1964,9500,816,1977,1,1,4,2,540,Y,Residential_Low_Density,nb_07,average,average
144000,2007,1955,9600,1078,1150,1,0,2,1,288,Y,Residential_Low_Density,nb_07,average,average
137000,2007,1948,11345,928,1920,2,0,4,2,400,Y,Residential_Low_Density,nb_07,average,average
105000,2007,1941,9492,768,1376,1,0,3,1,240,Y,Residential_Low_Density,nb_07,average,average
146500,2007,1942,9480,728,1644,1,1,3,1,312,Y,Residential_Low_Density,nb_07,average,good
114500,2007,1958,10150,912,912,1,0,2,1,275,Y,Residential_Low_Density,nb_07,average,average
141000,2007,1957,8760,936,936,1,0,2,1,315,Y,Residential_Low_Density,nb_07,average,good
142100,2007,1963,8250,1053,1053,1,0,3,2,692,Y,Residential_Low_Density,nb_07,average,good
157900,2007,1958,9750,1442,1442,1,1,4,1,301,Y,Residential_Low_Density,nb_07,average,average
120000,2007,1960,9100,1144,1144,1,0,3,1,336,Y,Residential_Low_Density,nb_07,average,average
174850,2007,1957,9736,1331,1721,1,0,4,2,464,Y,Residential_Low_Density,nb_07,average,average
163500,2007,1970,12155,1657,1657,2,0,3,2,484,Y,Residential_Low_Density,nb_07,average,fair
130000,2007,1955,12198,1204,1411,1,0,3,1,310,Y,Residential_Low_Density,nb_07,average,average
129500,2007,1955,10050,1216,1216,1,0,3,1,336,Y,Residential_Low_Density,nb_07,average,average
134500,2007,1953,8923,1008,1008,1,0,2,1,240,Y,Residential_Low_Density,nb_07,average,good
127000,2007,1956,8540,925,925,1,0,3,1,252,Y,Residential_Low_Density,nb_07,average,good
130000,2007,1955,7134,384,1360,1,0,3,2,572,Y,Residential_Low_Density,nb_07,average,average
132000,2007,1956,13300,928,928,1,0,2,1,252,Y,Residential_Low_Density,nb_07,average,good
153000,2007,1953,9532,1105,1647,1,0,3,1,280,Y,Residential_Low_Density,nb_07,average,average
112500,2007,1952,15783,924,924,1,0,2,1,420,Y,Residential_Low_Density,nb_13,average,average
138000,2007,1890,14190,925,1544,2,0,3,0,0,Y,Residential_Low_Density,nb_13,average,good
135000,2007,1949,9600,845,893,1,0,2,2,576,Y,Residential_Low_Density,nb_07,average,good
109000,2007,1940,10134,735,1034,1,0,2,1,240,Y,Residential_Low_Density,nb_13,average,average
103200,2007,1956,5500,882,882,1,0,1,0,0,Y,Residential_Low_Density,nb_13,average,average
148000,2007,1895,10800,736,1534,1,1,3,0,0,Y,Residential_Low_Density,nb_13,average,excellent
128500,2007,1968,8300,952,952,1,0,3,1,288,Y,Residential_Low_Density,nb_07,average,average
122900,2007,1949,8064,672,924,1,0,3,2,576,Y,Residential_Low_Density,nb_07,average,good
119000,2007,1950,7200,876,988,1,0,3,1,276,Y,Residential_Low_Density,nb_07,average,good
152000,2007,1959,7500,1040,1040,1,0,3,1,286,Y,Residential_Low_Density,nb_07,average,good
140000,2007,1958,7315,1170,1170,1,0,3,1,338,Y,Residential_Low_Density,nb_07,average,average
156500,2007,1960,8000,1377,1377,1,0,3,1,351,Y,Residential_Low_Density,nb_07,average,average
99000,2007,1961,7000,0,925,1,0,3,1,300,Y,Residential_Low_Density,nb_07,average,average
187000,2007,1964,9760,822,1851,2,1,3,2,440,Y,Residential_Low_Density,nb_07,average,good
125500,2007,1962,6600,864,864,1,0,2,1,294,Y,Residential_Low_Density,nb_07,average,average
130000,2007,1962,6760,896,936,1,0,3,1,288,Y,Residential_Low_Density,nb_07,average,average
127500,2007,1927,6000,845,1296,1,0,3,2,576,Y,Residential_Medium_Density,nb_13,average,average
89500,2007,1922,4480,1022,1022,1,0,2,1,184,N,Residential_Medium_Density,nb_13,average,average
140000,2007,1980,7200,936,936,1,0,2,2,672,Y,Residential_Medium_Density,nb_13,average,average
99900,2007,1920,3153,967,967,1,0,2,1,180,Y,Residential_Medium_Density,nb_13,average,average
100000,2007,1885,10800,641,1047,1,0,2,1,273,Y,Residential_Medium_Density,nb_13,average,good
130000,2007,1940,7200,808,1072,1,0,2,2,379,Y,Residential_Medium_Density,nb_13,average,good
120000,2007,1948,6000,649,1183,1,1,2,1,308,Y,Residential_Medium_Density,nb_13,fair,good
108500,2007,1920,6000,960,960,1,0,2,1,308,Y,Residential_Medium_Density,nb_13,average,average
137000,2007,1900,9639,1075,1798,2,1,4,2,342,Y,Residential_Medium_Density,nb_13,average,good
100000,2007,1923,8520,968,968,1,0,2,2,480,Y,Residential_Medium_Density,nb_13,average,average
125000,2007,1925,9600,702,1472,1,0,3,1,250,Y,Residential_Medium_Density,nb_13,average,good
114000,2007,1910,4571,616,1232,1,0,3,2,480,Y,Residential_Medium_Density,nb_13,average,good
117500,2007,1880,9900,1008,2210,2,0,5,1,205,Y,Residential_Medium_Density,nb_13,average,average
152000,2007,1926,5400,1149,1616,2,0,3,1,216,Y,Residential_Medium_Density,nb_13,average,good
159500,2007,1890,10800,718,2554,1,1,3,2,704,Y,Residential_Medium_Density,nb_13,good,good
136500,2007,1925,6854,756,1060,1,0,1,1,308,N,Residential_Low_Density,nb_23,average,good
128250,2007,1950,8674,910,1435,1,0,3,1,308,Y,Residential_Medium_Density,nb_23,average,average
135000,2007,1939,6125,728,1274,2,0,3,1,224,Y,Residential_Medium_Density,nb_23,average,good
128000,2007,1939,6000,600,1232,1,1,3,1,217,Y,Residential_Medium_Density,nb_23,average,average
131000,2007,1941,6000,735,1218,1,0,3,2,440,Y,Residential_Medium_Density,nb_23,average,average
113000,2007,1939,6120,884,884,1,0,2,1,240,Y,Residential_Medium_Density,nb_23,average,good
132000,2007,1939,6240,672,1322,1,0,4,1,280,Y,Residential_Medium_Density,nb_23,average,good
131750,2007,1930,6240,966,1426,1,0,3,1,230,Y,Residential_Medium_Density,nb_23,average,good
132500,2007,1926,6120,756,1281,1,0,2,2,379,Y,Residential_Medium_Density,nb_23,average,average
137500,2007,1920,6120,939,1513,1,1,4,1,180,Y,Residential_Medium_Density,nb_23,average,good
132000,2007,1929,6120,832,854,1,0,2,2,576,Y,Residential_Medium_Density,nb_23,good,good
127500,2007,1931,6240,884,1367,1,0,3,1,560,Y,Residential_Medium_Density,nb_23,average,average
102000,2007,1926,6180,960,986,1,0,2,1,180,N,Residential_Medium_Density,nb_23,average,average
165000,2007,1920,8850,768,1376,1,0,3,2,576,Y,Residential_Low_Density,nb_23,average,good
153575,2007,1915,8730,698,1396,1,0,3,1,384,Y,Residential_Low_Density,nb_23,average,good
140000,2007,1929,5700,672,1344,1,1,3,2,456,N,Residential_Medium_Density,nb_13,good,average
169500,2007,1931,7758,1040,1818,1,1,4,1,240,Y,Residential_Medium_Density,nb_06,good,average
139400,2007,1930,7449,637,1108,1,0,3,1,280,Y,Residential_Medium_Density,nb_06,good,good
212300,2007,1950,9780,976,1952,1,1,4,1,299,Y,Residential_Medium_Density,nb_06,good,excellent
101000,2007,1920,7200,530,1111,1,0,3,1,288,N,Residential_Medium_Density,nb_06,average,good
109900,2007,1916,4800,1196,1196,1,0,2,2,440,Y,Residential_Medium_Density,nb_06,average,good
122000,2007,1910,10120,925,1889,1,1,4,1,308,N,Residential_Medium_Density,nb_13,good,average
87000,2007,1930,4388,672,840,1,0,3,0,0,Y,Residential_Medium_Density,nb_13,average,good
